#streetID congestion_degree
27187005 :
121486132 0.0
184792378 0.0
27187019 :
165491839 0.0
27187034 :
165491839 0.0
167977808 0.0
27187040 :
27187042 0.0
27187193 0.0
77708370 0.0
167977808 0.0
184789932 0.0
27187042 :
167977808 0.0
27187058 :
27187076 0.0
77708333 0.0
122080737 0.0
27187059 :
77708359 0.0
77708369 0.0
122080738 0.0
27187076 :
27187058 0.0
27187078 0.0
122080737 0.0
27187078 :
27187076 0.0
27187097 :
23916811 0.0
122080737 0.0
27187110 :
23916811 0.0
77708355 0.0
122080737 0.0
27187117 :
23916811 0.0
77708364 0.0
122080737 0.0
27187121 :
23916811 0.0
122080737 0.0
27187127 :
23916811 0.0
77708342 0.0
77708373 0.0
122080737 0.0
27187130 :
23916708 0.0
27187138 :
204153094 0.0
204153096 0.0
27187142 :
165723672 0.0
166371255 0.0
27187169 :
77666159 0.0
210881979 0.0
27187170 :
27187169 0.0
48646836 0.0
77666159 0.0
27187193 :
27187040 0.0
27187196 0.0
27187214 0.0
77708370 0.0
27187196 :
27187193 0.0
27187203 0.0
27187203 :
27187196 0.0
27187209 0.0
27187214 0.0
184789932 0.0
207244697 0.0
27187208 :
27187209 0.0
77666144 0.0
27187209 :
27187203 0.0
27187208 0.0
77666144 0.0
27187214 :
27187193 0.0
27187203 0.0
27187303 :
106314302 0.0
27187305 :
27187306 0.0
27187306 :
27187305 0.0
172012249 0.0
184789922 0.0
184789923 0.0
189763733 0.0
27187318 :
27187319 0.0
168073639 0.0
168073640 0.0
27187319 :
27187326 0.0
122676844 0.0
168073639 0.0
27187326 :
27187319 0.0
27187331 0.0
27187333 0.0
74402593 0.0
27187331 :
27187326 0.0
27187333 0.0
74402571 0.0
74402593 0.0
168073640 0.0
27187333 :
27187326 0.0
27187331 0.0
27187339 0.0
121990909 0.0
172382045 0.0
172382050 0.0
27187339 :
27187333 0.0
27187348 0.0
34700137 0.0
121990909 0.0
172533564 0.0
191574787 0.0
191574824 0.0
27187348 :
27187339 0.0
189536611 0.0
27187350 :
106314175 0.0
121990909 0.0
27187371 :
27187372 0.0
27187380 0.0
121990917 0.0
198954433 0.0
27187372 :
27187371 0.0
121990917 0.0
27187380 :
27187371 0.0
27187390 :
121990917 0.0
27187405 :
106314186 0.0
121990917 0.0
27187408 :
106314263 0.0
27187411 :
106314263 0.0
27187447 :
27187512 0.0
106314235 0.0
106314263 0.0
207369157 0.0
27187449 :
106314245 0.0
27187465 :
27187447 0.0
121990917 0.0
207369157 0.0
207376922 0.0
27187475 :
27187465 0.0
106314263 0.0
200143737 0.0
27187480 :
121990917 0.0
27187512 :
27187447 0.0
27199459 0.0
121990917 0.0
27187516 :
122762978 0.0
200448528 0.0
27187523 :
106314233 0.0
200448525 0.0
27187626 :
28192679 0.0
129372675 0.0
129372677 0.0
27195594 :
124796021 0.0
27195599 :
27195594 0.0
27195632 :
164056951 0.0
27195723 :
27496029 0.0
27496032 0.0
27496033 0.0
27496035 0.0
27496036 0.0
27496135 0.0
164058680 0.0
229722412 0.0
27198284 :
28134516 0.0
39523340 0.0
201351059 0.0
27198319 :
27198350 0.0
39522977 0.0
39523035 0.0
27198350 :
27198319 0.0
167447243 0.0
235961125 0.0
27198356 :
235961125 0.0
27198367 :
48253771 0.0
230933252 0.0
27198467 :
26786698 0.0
27198590 :
34700142 0.0
34700144 0.0
242411385 0.0
27198601 :
27198649 0.0
122789510 0.0
167926514 0.0
27198621 :
27198635 0.0
172408612 0.0
27198635 :
27198621 0.0
157932438 0.0
27198649 :
27198601 0.0
122789510 0.0
157932441 0.0
157932442 0.0
27198665 :
27198699 0.0
106314231 0.0
121990910 0.0
121990911 0.0
139670944 0.0
157932437 0.0
175802521 0.0
27198699 :
27198665 0.0
27198890 :
167366103 0.0
167366105 0.0
167366107 0.0
27198928 :
27198936 0.0
27199013 0.0
106314310 0.0
121990917 0.0
167366103 0.0
27198936 :
27198928 0.0
106314293 0.0
106314310 0.0
167366103 0.0
27198945 :
48661673 0.0
242411383 0.0
242411388 0.0
27199013 :
27198928 0.0
27199127 0.0
242411387 0.0
27199127 :
27199013 0.0
106314198 0.0
106314256 0.0
121990917 0.0
242411387 0.0
27199379 :
121990917 0.0
198921701 0.0
198921709 0.0
27199391 :
27199127 0.0
27199459 0.0
27199459 :
27199391 0.0
27199508 0.0
27199561 0.0
121990917 0.0
27199507 :
27199508 0.0
59569471 0.0
27199508 :
27199459 0.0
27199507 0.0
59569471 0.0
27199561 :
27199459 0.0
106314238 0.0
191574812 0.0
27199654 :
27199561 0.0
106314238 0.0
200448525 0.0
27199694 :
78032730 0.0
106314238 0.0
122080735 0.0
27199783 :
27199785 0.0
146544872 0.0
196279827 0.0
27199785 :
27199783 0.0
200448525 0.0
27199960 :
22868833 0.0
34595566 0.0
54891294 0.0
207244667 0.0
207244732 0.0
27200293 :
56706149 0.0
27200317 :
27200389 0.0
56706149 0.0
27200356 :
55901505 0.0
55901509 0.0
56706149 0.0
27200366 :
55901490 0.0
56706149 0.0
27200383 :
55901490 0.0
56706149 0.0
27200389 :
55901490 0.0
56706149 0.0
27200392 :
55901490 0.0
56706149 0.0
27200508 :
56706151 0.0
27200601 :
24272935 0.0
27200610 0.0
97701993 0.0
207524286 0.0
27200610 :
27200601 0.0
50214095 0.0
27200831 :
27200922 0.0
27342577 0.0
53556738 0.0
99476682 0.0
121963110 0.0
27200860 :
49813248 0.0
104795558 0.0
104795560 0.0
27200921 :
27200922 0.0
27342509 0.0017049707596824685
119679281 0.0
191589840 0.0
27200922 :
27200831 0.0
27200921 0.0
27342541 0.0
121963110 0.0
27207389 :
27208016 0.0
27509145 0.0
224696408 0.0
27207443 :
29298899 0.0
35445863 0.0
35718529 0.0
123953411 0.0
125860585 0.0
125860598 0.0068308425665124075
27207444 :
27207476 0.0
27207502 0.0
35446060 0.0
35446221 0.0
129889502 0.0
27207476 :
27207502 0.0
27208080 0.0
27421817 0.0
123953410 0.0
27207502 :
27207476 0.0
35446221 0.0
35446223 0.0
129889502 0.0
190022896 0.0
27207681 :
24163255 0.0
122403440 0.0
122403446 0.0
27207781 :
27457878 0.0
35446364 0.0
35446367 0.0
125781193 0.0
190525648 0.0
27207827 :
29297693 0.0
29297719 0.0
35428037 0.0
35428038 0.0
122173807 0.0
125781192 0.0
27207882 :
35673022 0.0
122173812 0.0
143410152 0.0
27207883 :
27207901 0.0
27458152 0.0
27458341 0.0
27458538 0.0
35671719 0.0
122173793 0.0
123953407 0.0
125860600 0.0
27207901 :
27207883 0.0
27207905 0.0
122173793 0.0
123953407 0.0
123953418 0.0
27207905 :
27421893 0.0
122173807 0.0
122173812 0.0
123953418 0.0
27207922 :
27421893 0.0
27421938 0.0
27421958 0.0
27457860 0.0
27457914 0.0
35671999 0.0
35673022 0.0
35723083 0.0
122173793 0.0
122173824 0.0
209173108 0.0
222960088 0.0
27207999 :
27208016 0.0
35428405 0.0
35446935 0.0
190525466 0.0
27208000 :
27207781 0.0
27421832 0.0
35671132 0.0
125781193 0.0
125781195 0.0
210312073 0.0
27208016 :
27207389 0.0
35428405 0.0
35446934 0.0
35446935 0.0
35446937 0.0
125860590 0.0
27208050 :
27207999 0.0
27421737 0.0
27421741 0.0
190525466 0.0
27208080 :
27207476 0.0
35427454 0.0
35446063 0.0
125860590 0.0
27208178 :
137236207 0.0
137236211 0.0
137236216 0.0
189536614 0.0
27208186 :
27421791 0.0
48968194 0.0
137236207 0.0
189536624 0.0
220527205 0.0
27208218 :
27293712 0.0
27421811 0.0
27456969 0.0
27456992 0.0
35426866 0.0
137236207 0.0
142981156 0.0
232439370 0.0
27208227 :
27208233 0.0
35427432 0.0
27208233 :
27208227 0.0
27293715 0.0
35426866 0.0
27208240 :
29296865 0.0
132015995 0.0
189536597 0.0
189536616 0.0
27208263 :
28159712 0.0
137153054 0.0
27208317 :
24450748 0.0
189271268 0.0
189271269 0.0
27208328 :
24450795 0.0
189271268 0.0
27208343 :
98610016 0.0
98610018 0.0
191001317 0.0
27208345 :
30045190 0.0
98610009 0.0
190830815 0.0
190830817 0.0
212079273 0.0
27208354 :
22820915 0.0
27208712 0.0
30045187 0.001486582568298417
138009684 0.0
27208527 :
27208598 0.0
27420496 0.0
141760468 0.0
190361274 0.0
27208533 :
22820741 0.0
27208586 0.0
98800420 0.0
27208539 :
24246666 0.0
27208591 0.0
27208592 0.0
28669814 0.0
190361273 0.0
27208540 :
22820878 0.0
190361290 0.0
27208578 :
27208604 0.0
190361287 0.0
27208586 :
27208533 0.0
196030648 0.0
242348551 0.0
27208591 :
27208527 0.0
27208539 0.0
27208592 :
27208527 0.0
27208539 0.0
27208598 0.0
27208598 :
27208527 0.0
27208604 0.0
27208604 :
27208578 0.0
27208598 0.0
190361287 0.0
27208628 :
22820742 0.0
27208533 0.0
99302530 0.0
138009676 0.0
27208651 :
33604924 0.0
53367764 0.0
99302526 0.0
99302528 0.0
242348552 0.0
27208709 :
53365086 0.0
242345817 0.0
27208712 :
27208354 0.0
27208709 0.0
53365086 0.0
27208728 :
22820816 0.0
22820915 0.0
99302526 0.0
99302528 0.0
242345817 0.0
242348552 0.0
27208733 :
22820762 0.0
27208728 0.0
164343797 0.0
27208743 :
22820716 0.0
25372584 0.0
32119965 0.0
159571448 0.0
27208758 :
27208792 0.0
27208759 :
27208758 0.0
99302522 0.0
159571423 0.0
159571443 0.0
27208790 :
22820701 0.0
99302525 0.0
27208792 :
22820701 0.0
27208818 :
27420947 0.0
121548980 0.0
122157088 0.0
123021908 0.0
27208851 :
27420402 0.0
53749264 0.0
76376014 0.0
203717277 0.0
27208879 :
128648692 0.0
128648698 0.0
138009680 0.0
203717281 0.0
27208889 :
27208920 0.0
27420509 0.0
27420524 0.0
138009680 0.0
27208902 :
27420564 0.0
197226308 0.0
212865191 0.0
27208920 :
22820879 0.0
22820886 0.0
27420527 0.0
27420543 0.0
27420552 0.0
141760473 0.0
27208936 :
27420838 0.0
40726918 0.0
190525453 0.0
190525457 0.0
27208952 :
27420622 0.0
27420641 0.0
27420695 0.0
27420705 0.0
27420706 0.0
98800433 0.0
203717279 0.0
27208953 :
27420719 0.0
27420724 0.0
27420727 0.0
27420742 0.0
99296239 0.0
166300168 0.0
190525539 0.0
207221699 0.0
27209028 :
137398458 0.0
164482596 0.0
164839594 0.0
164839595 0.0
27209107 :
41206538 0.0
209185939 0.0
210666498 0.0
27209126 :
48286209 0.0
119306556 0.0
127676282 0.0
27209251 :
34517291 0.0
48286208 0.0
27209277 :
34512457 0.0
56275934 0.0
124083432 0.0
27209485 :
23920811 0.0
27209491 0.0
27209486 :
23920633 0.0
23920811 0.0
23920831 0.0
95199586 0.0
27209491 :
23920811 0.0
27209485 0.0
27209499 :
23920573 0.0
26593214 0.0
27218276 :
27374477 0.0
114572844 0.0
130405808 0.0
237583245 0.0
237583277 0.0
237583330 0.0
27221543 :
27126745 0.0
27222812 0.0
102918357 0.0
27222812 :
27221543 0.0
27494211 0.0
27237133 :
27237400 0.0
50228708 0.0
185168208 0.0
27237147 :
27237155 0.0
36171421 0.0
27237155 :
27237147 0.0
36171421 0.0
27237185 :
124587614 0.0
130353316 0.0
27237187 :
27612224 0.0
27612225 0.0
36171421 0.0
36171422 0.0
239508766 0.0
27237188 :
27612224 0.0
119227702 0.0
239508765 0.0
239508766 0.0
239508770 0.0
27237194 :
30032490 0.0
34495627 0.0
34497784 0.0
27237200 :
28136262 0.0
36168146 0.0
130353316 0.0
27237228 :
97177643 0.0
129310455 0.0
129310487 0.0
136710545 0.0
27237274 :
28136228 0.0
193808699 0.0
27237283 :
27237291 0.0
128619970 0.0
128619971 0.0
169228081 0.0
243093573 0.0
27237291 :
27237303 0.0
28136218 0.0
43567177 0.0
128619971 0.0
243093573 0.0
27237303 :
27237304 0.0
43567177 0.0
97373192 0.0
97373208 0.0
201901178 0.0
27237304 :
27237303 0.0
97373194 0.0
97373215 0.0
27237308 :
27237309 0.0
28136228 0.0
151304557 0.0
151304559 0.0
27237309 :
27237308 0.0
35857759 0.0
130353321 0.0
151304557 0.0
27237310 :
124083419 0.0
151304554 0.0
151304557 0.0
27237324 :
151303652 0.0
27237326 :
151303654 0.0
27237328 :
130353320 0.0
27237333 :
130353320 0.0
27237334 :
130353320 0.0
27237342 :
151303648 0.0
27237344 :
151303654 0.0
27237371 :
124587614 0.0
27237373 :
27237374 0.0
125733980 0.0
220386141 0.0
27237374 :
27237681 0.0
38197255 0.0
116511725 0.0
124587641 0.0
220386141 0.0
27237377 :
28136303 0.0
125733980 0.0
27237383 :
28136303 0.0
36806502 0.0
27237400 :
27612519 0.0
50228708 0.0
185168208 0.0
203041000 0.0
27237404 :
50228497 0.0
146715446 0.0
27237410 :
23199078 0.0
27237412 0.0
121897339 0.0
121898334 0.0
175318693 0.0
27237412 :
27237410 0.0
175318693 0.0
27237444 :
36165152 0.0
36806555 0.0
56266494 0.0
27237449 :
128619974 0.0
185552056 0.0
27237545 :
27612016 0.0
36172669 0.0
119143784 0.0
127737769 0.0
27237551 :
39585334 0.0
78394432 0.0
78394470 0.0
78394514 0.0
119143784 0.0
212488792 0.0
27237572 :
78409830 0.0
136710544 0.0
136710546 0.0
27237591 :
119216300 0.0
119216301 0.0
130353320 0.0
27237595 :
28136409 0.0
28136426 0.0
119216287 0.0
228046631 0.0
27237599 :
28136172 0.0
50212443 0.0
97373211 0.0
124083427 0.0
27237611 :
50212444 0.0
124083436 0.0
124083437 0.0
27237612 :
27237611 0.0
124083416 0.0
124083436 0.0
27237614 :
27237618 0.0
124083436 0.0
185170166 0.0
27237618 :
28136459 0.0
50212441 0.0
185170166 0.0
27237622 :
129310487 0.0
27237638 :
119216295 0.0
128175884 0.0
128175888 0.0
27237669 :
28136301 0.0
116513264 0.0
189763735 0.0
189763744 0.0
27237671 :
124587629 0.0
124587645 0.0
124587650 0.0
27237681 :
23322359 0.0
27237374 0.0
28136323 0.0
124587619 0.0
27237686 :
27237687 0.0
28136329 0.0
124587622 0.0
27237687 :
119227687 0.0
124587619 0.0
124587622 0.0
142126928 0.0
27237695 :
38321567 0.0
27237702 :
116508840 0.0
119227693 0.0
220386135 0.0
27237704 :
27237706 0.0
38321567 0.0
119227699 0.0
27237706 :
119227699 0.0
119227705 0.0
27237710 :
27237706 0.0
119227687 0.0
119227699 0.0
27237712 :
27612633 0.0
27612670 0.0
203041007 0.0
203041012 0.0
27237714 :
107562660 0.0
107562696 0.0
27240890 :
27174449 0.0
27241325 0.0
124794029 0.0
124794039 0.0
161320906 0.0
27241325 :
27240890 0.0
27241333 0.0
27241400 0.0
27241406 0.0
102227203 0.0
27241333 :
27241325 0.0
27241349 0.0
102227203 0.0
27241340 :
27240890 0.0
27241325 0.0
102227203 0.0
27241349 :
27241340 0.0
102227203 0.0
27241400 :
27241406 0.0
102227203 0.0
124796029 0.0
158744878 0.0
163948063 0.0
163948243 0.0
163953017 0.0
163953018 0.0
205641295 0.0
205647746 0.0
205647748 0.0
27241406 :
27241400 0.0
45207980 0.0
102227203 0.0
104111719 0.0
158744824 0.0
158744838 0.0
158744863 0.0
158744873 0.0
158744888 0.0
178290364 0.0
178645224 0.0
178645234 0.0
204002007 0.0
204002009 0.0
204002010 0.0
204002011 0.0
204002012 0.0
204002015 0.0
204002016 0.0
204002017 0.0
224279476 0.0
27241458 :
27241466 0.0
97177640 0.0
158744870 0.0
27241466 :
27241458 0.0
27241479 0.0
27241592 0.0
27241479 :
27241458 0.0
27241592 0.0
158744870 0.0
27241518 :
27241479 0.0
27241592 0.0
27241542 :
27241575 0.0
27241592 0.0
27242053 0.0
27241562 :
27241575 0.0
27241592 0.0
27242053 0.0
27241575 :
27241562 0.0
27241585 0.0
27241592 0.0
27242053 0.0
27241585 :
27241575 0.0
27242053 0.0
27336078 0.0
27241591 :
27241592 0.0
97177640 0.0
27241592 :
27241479 0.0
27241518 0.0
27241575 0.0
27241591 0.0
27241620 :
27242053 0.0
27336264 0.0
27241628 :
27242053 0.0
27336264 0.0
27241639 :
27241628 0.0
27242053 0.0
27241692 :
27242053 0.0
27336254 0.0
49131337 0.0
27241818 :
27242053 0.0
37185228 0.0
37185229 0.0
102944165 0.0
172890010 0.0
178151908 0.0
178157104 0.0
27241852 :
104112890 0.0
128828073 0.0
27241854 :
27241852 0.0
27241946 :
8084214 0.0
27242053 :
27241542 0.0
27241562 0.0
27241628 0.0
27241639 0.0
27241818 0.0
27242343 0.0
27336078 0.0
37096120 0.0
37185197 0.0
37185200 0.0
37185214 0.0
37185220 0.0
37185226 0.0
48738611 0.0
48738612 0.0
49131367 0.0
90472156 0.0
172889811 0.0
178154500 0.0
178154545 0.0
178157741 0.0
178288829 0.0
178645252 0.0
185033919 0.0
27242114 :
48738608 0.0
178284025 0.0
27242343 :
27242053 0.0
102943380 0.0
125393707 0.0
223169879 0.0
27242482 :
27242489 0.0
45200301 0.0
45207986 0.0
45207988 0.0
49132234 0.0
102225142 0.0
102943380 0.0
103180876 0.0
117930522 0.0
117930525 0.0
178290551 0.0
223169879 0.0
27242489 :
90484507 0.0
90484517 0.0
125393705 0.0
27249802 :
27249843 0.0
149119880 0.0
248735818 0.0
248735824 0.0
27249843 :
90849044 0.0
149119880 0.0
190509867 0.0
27249911 :
90849042 0.0
130248354 0.0
149119878 0.0
194677884 0.0
27249922 :
20904922 0.0
27249970 0.0
190509866 0.0
27249970 :
130017517 0.0
130017519 0.0
130017520 0.0
190509866 0.0
190509867 0.0
190509874 0.0
194677884 0.0
27252979 :
24210584 0.0
28273082 0.0
28373026 0.0
28373027 0.0
27253000 :
28806898 0.0
41761195 0.0
103272242 0.0
27253003 :
27253022 0.0
128242858 0.0
207164758 0.0
27253014 :
27253000 0.0
28806898 0.0
103272242 0.0
27253019 :
28272862 0.0
45013130 0.0
128242858 0.0
207164758 0.0
27253022 :
27253003 0.0
28272853 0.0
28307695 0.0
28307696 0.0
207164758 0.0
27253025 :
27253003 0.0
28272861 0.0
28272864 0.0
128242858 0.0
27253047 :
27253070 0.0
207164758 0.0
27253065 :
27253080 0.0
70122106 0.0
27253068 :
27253080 0.0
39460062 0.0
207164758 0.0
27253070 :
27253047 0.0
27253080 0.0
70122283 0.0
27253080 :
27253065 0.0
28307699 0.0
28307701 0.0
39460062 0.0
70122106 0.0
27253135 :
27253070 0.0
28272851 0.0
30240300 0.0
70122283 0.0
27253401 :
27253403 0.0
27612688 0.0
27785647 0.0
171457721 0.0
171457722 0.0
27253403 :
26183199 0.0
27253401 0.0
27785650 0.0
185168205 0.0
27284738 :
48297861 0.0
147855206 0.0
27284761 :
27284762 0.0
184508797 0.0
27284762 :
27284761 0.0
27284811 :
202341858 0.0
27284889 :
27284898 0.0
27284928 0.0
32812683 0.0
48297854 0.0
27284898 :
27284889 0.0
32812683 0.0
68830209 0.0
68830218 0.0
68830219 0.0
68830225 0.0
76279456 0.0
27284928 :
27284889 0.0
246297020 0.0
27284951 :
249689002 0.0
27284972 :
93705592 0.0
164412115 0.0
164412116 0.0
27284988 :
27284991 0.0
58414570 0.0
93705582 0.0
243221079 0.0
27284991 :
27284988 0.0
27285018 0.0
27285019 0.0
27285026 0.0
105754735 0.0
27285018 :
27285019 0.0
27285026 0.0
105754735 0.0
27285019 :
27284991 0.0
27285018 0.0
27285026 :
27284991 0.0
27285018 0.0
27285046 :
27285052 0.0
27285059 0.0
105754730 0.0
105754739 0.0
27285052 :
27285059 0.0
48703607 0.0
101600478 0.0
27285059 :
27285052 0.0
191602057 0.0
27285252 :
27777064 0.0
27777082 0.0
185587890 0.0
27285282 :
22897758 0.0
27285296 0.0
27285328 0.0
27285382 0.0
60308383 0.0
130535140 0.0
27285285 :
22897758 0.0
27285296 0.0
130535136 0.0
184508823 0.0
27285296 :
27285282 0.0
27285285 0.0
27285313 :
27285316 0.0
27285328 0.0
185587891 0.0
27285316 :
22897758 0.0
27285328 0.0
144349624 0.0
27285328 :
27285282 0.0
27285316 0.0
27285346 0.0
27285368 0.0
27308790 0.0
27308806 0.0
27285346 :
27285328 0.0
27285382 0.0
60308396 0.0
27285365 :
27285328 0.0
27285368 :
27285328 0.0
27285365 0.0
27285382 :
27285346 0.0
60308383 0.0
27285494 :
27285501 0.0
127609004 0.0
184508803 0.0
184508823 0.0
27285501 :
27285494 0.0
127609004 0.0
184508803 0.0
27285508 :
22897764 0.0
180552559 0.0
184508803 0.0
27285519 :
180552559 0.0
184508803 0.0
27285524 :
60740064 0.0
122505590 0.0
127609003 0.0
184508803 0.0
27285537 :
26804822 0.0
27285541 0.0
27285754 0.0
48522165 0.0
159237371 0.0
180552557 0.0
27285541 :
27285561 0.0
48522165 0.0
159237371 0.0
27285561 :
27285541 0.0
48522165 0.0
27285703 :
76142657 0.0
99999701 0.0
99999726 0.0
27285715 :
26804822 0.0
27285800 0.0
27285753 :
27285754 0.0
27309997 0.0
28059789 0.0
28059918 0.0
28059924 0.0
180552559 0.0
27285754 :
26804822 0.0
27285537 0.0
27285753 0.0
27285813 0.0
29458265 0.0
180552557 0.0
27285800 :
27285715 0.0
27285754 0.0
29458265 0.0
107679558 0.0
122660942 0.0
27285813 :
27285754 0.0
27285800 0.0
27285823 :
26804822 0.0
27285826 0.0
159237371 0.0
161235833 0.0
27285826 :
26804822 0.0
27285800 0.0
27285823 0.0
27285859 :
27285753 0.0
27285754 0.0
148105217 0.0
27285866 :
25460049 0.0
27285867 0.0
27285868 0.0
27285869 0.0
48017659 0.0
27285867 :
27285866 0.0
27285868 0.0
48400106 0.0
212079279 0.0
27285868 :
27285866 0.0
27285867 0.0
48017654 0.0
48017659 0.0
27285869 :
26973830 0.0
26973831 0.0
27285866 0.0
48400107 0.0
127203622 0.0
27293643 :
27293647 0.0
69226770 0.0
27293646 :
23199143 0.0
33819289 0.0
185130639 0.0
27293647 :
27293649 0.0
36912205 0.0
36928599 0.0
36928600 0.0
36928602 0.0
163826560 0.0
27293649 :
27293647 0.0
36928598 0.0
27293650 :
27293647 0.0
36928598 0.0
36928602 0.0
27293652 :
36928598 0.0
60547259 0.0
60547261 0.0
27293709 :
23199402 0.0
27293710 :
20507983 0.0
27293712 0.0
27293713 0.0
27293712 :
27208218 0.0
27293710 0.0
27293713 0.0
190361288 0.0
27293713 :
27293710 0.0
27293712 0.0
27293715 0.0
27293715 :
27293713 0.0
35426866 0.0
181418676 0.0
27293791 :
27293792 0.0
37945150 0.0
50923025 0.0
224975062 0.0
27293792 :
27293791 0.0
50923025 0.0
50923027 0.0
112576937 0.0
27293795 :
37945151 0.0
37945152 0.0
122411451 0.0
27293823 :
27293824 0.0
122411453 0.0
130269673 0.0
27293824 :
36806926 0.0
122411453 0.0
239682384 0.0
27293825 :
40922054 0.0
115507625 0.0
124066224 0.0
243044222 0.0
27293899 :
29983393 0.0
79190359 0.0
92207223 0.0
27293901 :
27528795 0.0
27528901 0.0
30703208 0.0
50725548 0.0
108586508 0.0
108586569 0.0
119384936 0.0
211541543 0.0
27293902 :
27293903 0.0
27293907 0.0
27293909 0.0
27478779 0.0
123979516 0.0
27293903 :
27293902 0.0
27293913 0.0
123979516 0.0
27293906 :
24376217 0.0
123979509 0.0
123979516 0.0
184921782 0.0
27293907 :
27293902 0.0
123979516 0.0
27293909 :
27293902 0.0
27293910 0.0
27478778 0.0
185888859 0.0
207244686 0.0
27293910 :
27293909 0.0
27478737 0.0
27478738 0.0
27478740 0.0
92216850 0.0
125860588 0.0
164088932 0.0
27293913 :
27293914 0.0
27293914 :
28873044 0.0
27306689 :
48832165 0.0
109392864 0.0
148003398 0.0
148003399 0.0
27306755 :
27306767 0.0
27307023 0.0
27307378 0.0
32680019 0.0
61399934 0.0
27306767 :
27306769 0.0
27306816 0.0
27307023 0.0
27307126 0.0
27307167 0.0
27306769 :
27306767 0.0
35316947 0.0
27306773 :
27306767 0.0
27306769 0.0
48832165 0.0
27306816 :
27306767 0.0
27307384 0.0
27307023 :
27306767 0.0
27307124 0.0
27307378 0.0
48714135 0.0
27307124 :
27307023 0.0
27307126 0.0
27307167 0.0
48714135 0.0
27307126 :
27306767 0.0
27307124 0.0
27307167 :
27306767 0.0
27307124 0.0
27307378 0.0
27307384 0.0
48714135 0.0
27307378 :
27306755 0.0
27307023 0.0
27307167 0.0
48714135 0.0
59743287 0.0
27307384 :
27306816 0.0
27307167 0.0
27307393 :
35316947 0.0
27307408 :
35316947 0.0
27307414 :
27307493 0.0
35316947 0.0
27307493 :
27307414 0.0
27307520 0.0
27307620 0.0
27307520 :
27307493 0.0
27307524 0.0
27307524 :
27307520 0.0
27307620 :
27307493 0.0
27307725 :
61399933 0.0
27307728 :
61399940 0.0
121741706 0.0
27307736 :
48832166 0.0
61399942 0.0
27307891 :
32680020 0.0
61399940 0.0
95676494 0.0
27307978 :
27307990 0.0
27307979 :
22747381 0.0
27307978 0.0
27307990 :
32704562 0.0
27308024 :
32704562 0.0
109392882 0.0
27308149 :
27307978 0.0
61399935 0.0
27308295 :
22747381 0.0
27308790 :
27285328 0.0
27308811 0.0
27308855 0.0
185587891 0.0
27308806 :
27285328 0.0
27308811 0.0
185587891 0.0
27308811 :
27308790 0.0
27308806 0.0
27308828 :
27309035 0.0
65288208 0.0
65288215 0.0
65288220 0.0
65288222 0.0
65288234 0.0
65288266 0.0
65288270 0.0
65288274 0.0
65288278 0.0
185587891 0.0
27308850 :
48585810 0.0
62215669 0.0
185587888 0.0
27308855 :
27308790 0.0
27309035 0.0
48585812 0.0
185587891 0.0
27308918 :
48585810 0.0
48586703 0.0
185587888 0.0
27308937 :
27308955 0.0
60684887 0.0
60684890 0.0
144349622 0.0
144349624 0.0
27308955 :
48585802 0.0
60684890 0.0
60710719 0.001504052309335313
144349622 0.0
27308973 :
27309058 0.0
27309102 0.0
48585805 0.0
65288960 0.0
234771736 0.0
27308989 :
27309175 0.0
234771738 0.0
27308990 :
27308989 0.0
27309033 :
27309035 0.0
48585809 0.0
48585812 0.0
68830223 0.0
27309035 :
27308828 0.0
47988853 0.0
48585812 0.0
65288213 0.0
234771734 0.0
27309037 :
27309039 0.0
27309039 :
48585805 0.0
48585807 0.0
27309056 :
65288213 0.0
234771734 0.0
27309058 :
27308973 0.0
27309061 0.0
27309061 :
27309056 0.0
27309099 :
27309102 0.0
27309102 :
27308973 0.0
27309099 0.0
48585805 0.0
65288212 0.0
65288214 0.0
65288219 0.0
65288224 0.0
65288228 0.0
65288230 0.0
65288233 0.0
65288239 0.0
65288241 0.0
65288264 0.0
65288281 0.0
65288285 0.0
27309175 :
27777099 0.0
27777101 0.0
65288205 0.0
65288206 0.0
65288207 0.0
65288209 0.0
65288229 0.0
65288232 0.0
65288238 0.0
65288240 0.0
65288244 0.0
65288251 0.0
225861327 0.0
234771738 0.0
27309231 :
27309273 0.0
184508826 0.0
27309233 :
27309273 0.0
62215669 0.0
184508826 0.0
27309273 :
27309231 0.0
27309233 0.0
27309322 0.0
108881070 0.0
27309322 :
27309273 0.0
184508826 0.0
27309376 :
27309386 0.0
27309427 0.0
27309386 :
27309376 0.0
27309389 0.0
27309427 0.0
106431604 0.0
27309389 :
27309376 0.0
27309386 0.0
106431604 0.0
27309412 :
49577727 0.0
106431590 0.0
106431604 0.0
27309423 :
106431604 0.0
27309427 :
27309376 0.0
27309386 0.0
27309437 :
65288256 0.0
184508826 0.0
27309485 :
27309496 0.0
27309504 0.0
27309513 0.0
27309531 0.0
48179532 0.0
184508826 0.0
27309496 :
27309485 0.0
27309504 0.0
184508826 0.0
27309504 :
27309485 0.0
27309496 0.0
48179532 0.0
99182624 0.0
27309513 :
27309485 0.0
62215675 0.0
184508826 0.0
27309531 :
27309485 0.0
59707660 0.0
27309572 :
49577727 0.0
59707655 0.0
27309704 :
194823527 0.0
225342325 0.0
27309811 :
26804822 0.0
27309841 0.0
48585804 0.0
